PAA Title,Parent,Text,URL,URL Title
What is the first meeting with a lawyer called?,How do you prove brain injury?,initial consultation  All attorneys meet with prospective clients in what is called an initial consultation. This is a first meeting between you and the lawyer to help you both decide whether you want to work together in an attorney-client relationship.,"https://joanbundylaw.com/resources/preparing-for-first-meeting-with-lawyer/#:~:text=All%20attorneys%20meet%20with%20prospective,in%20an%20attorney%2Dclient%20relationship.",Seven tips on preparing for your initial consultation with a lawyer
What are 3 questions you should ask a lawyer before hiring?,Do lawyers fight for you?,Five Questions You Should Ask: Will you be the attorney personally handling my case? Will you take the case all the way to trial if necessary? What results have you obtained in the past for cases like mine? Can I call or email you directly with questions I have about my case? More items...,https://www.twwlawfirm.com/5-questions-you-should-ask-any-personal-injury-attorney,5 Questions You Should Ask Before Hiring an Attorney
How do you greet a lawyer?,Do lawyers fight for you?,"Address an attorney as ""Mr."" or ""Ms."" in most contexts. In the salutation for a letter or email, address an attorney the same way you would any other respected professional- using ""Mr."" or ""Ms."" followed by their surname. Generally, this is the best way to address an attorney if you've never spoken to them before. Oct 22, 2022","https://www.wikihow.com/Address-an-Attorney#:~:text=Address%20an%20attorney%20as%20%22Mr,never%20spoken%20to%20them%20before.",Simple Ways to Address an Attorney: 7 Steps (with Pictures) - wikiHow
What is unethical for a lawyer?,What is a disadvantage of being a defense lawyer?,"Attorney misconduct may include: conflict of interest, overbilling, refusing to represent a client for political or professional motives, false or misleading statements, knowingly accepting worthless lawsuits, hiding evidence, abandoning a client, failing to disclose all relevant facts, arguing a position while ...","https://en.wikipedia.org/wiki/Attorney_misconduct#:~:text=Attorney%20misconduct%20may%20include%3A%20conflict,facts%2C%20arguing%20a%20position%20while",Attorney misconduct - Wikipedia
What is the salary of a lawyer like?,What is a disadvantage of being a defense lawyer?,"Find out what the average Lawyer salary is    The average lawyer salary in South Africa is R 618 000 per year or R 317 per hour. Entry-level positions start at R 208 534 per year, while most experienced workers make up to R 7 200 000 per year.","https://za.talent.com/salary?job=lawyer#:~:text=Find%20out%20what%20the%20average%20Lawyer%20salary%20is&text=The%20average%20lawyer%20salary%20in,7%20200%20000%20per%20year.","Lawyer average salary in South Africa, 2023 - Talent.com"
Why you should tell your lawyer everything?,What is the average personal injury settlement in California?,"You Have Client-Attorney Privilege     Essentially, this privilege prevents your lawyer from discussing the details of your case with others. For this reason, you should feel comfortable telling your lawyer the truth, as they are required to keep all information having to do with your representation between the two of you. Jul 6, 2022","https://alsayyedlaw.com/why-its-important-to-be-honest-with-your-lawyer/#:~:text=You%20Have%20Client%2DAttorney%20Privilege&text=Essentially%2C%20this%20privilege%20prevents%20your,between%20the%20two%20of%20you.",Why It's Important to Be Honest With Your Lawyer
What personality type is a lawyer?,What is the average personal injury settlement in California?,"The legal profession is strongly concentrated among fewer than half of the types. And more than half of all lawyers are represented by just four types: ISTJ: Introvert-Sensor-Thinker-Judger, ESTJ: Extravert-Sensor-Thinker-Judger, INTJ: Introvert-iNtuitive-Thinker-Judger, and ENTP: Extravert-iNtuitive-Thinker-Perceiver.",https://www.lawyerbrain.com/sites/default/files/the_lawyer_types_mbti.pdf,The Lawyer Types - LawyerBrain |
How do most personal injury cases get solved?,What is the average personal injury settlement in California?,The vast majority of personal injury claims in the United States are resolved outside the courtroom. Up to 95% of all accident settlement negotiations are settled in out-of-court agreements.,"https://www.sallymorinlaw.com/why-are-most-personal-injury-cases-settled-out-of-court/#:~:text=The%20vast%20majority%20of%20personal,out%2Dof%2Dcourt%20agreements.",Why Are Most Personal Injury Cases Settled Out of Court?
What is the most money awarded in a lawsuit?,What is the average personal injury settlement in California?,"Technically, the case against big tobacco was the biggest personal injury settlement in U.S. history although it wasn't a single person or family suing the companies. Forty-six states worked together to sue tobacco manufacturers, and they came away with a $246 billion settlement. Sep 22, 2022","https://www.forbes.com/advisor/legal/personal-injury/personal-injury-settlement-amounts/#:~:text=Technically%2C%20the%20case%20against%20big,with%20a%20%24246%20billion%20settlement.",Personal Injury Settlement Amounts Examples (2023 Guide) - Forbes
Does a brain injury show up on a MRI scan?,What is the average personal injury settlement in California?,"Will brain damage show up on an MRI? It's a question we get asked often by our clients who've suffered brain injuries. And the answer is if it's moderate or severe, most of the time it will show up on an MRI. If it's a mild brain injury, often it will not show up on an MRI. Apr 12, 2021","https://www.ernstlawgroup.com/video/will-brain-damage-show-up-on-an-mri/#:~:text=Ernst%20Law%20Group.-,Will%20brain%20damage%20show%20up%20on%20an%20MRI%3F,show%20up%20on%20an%20MRI.",Will brain damage show up on an mri? - California Trial Lawyers
What are 3 symptoms of a brain injury?,What is the average personal injury settlement in California?,"Physical symptoms Loss of consciousness from several minutes to hours. Persistent headache or headache that worsens. Repeated vomiting or nausea. Convulsions or seizures. Dilation of one or both pupils of the eyes. Clear fluids draining from the nose or ears. Inability to awaken from sleep. More items... • Feb 4, 2021",https://www.mayoclinic.org/diseases-conditions/traumatic-brain-injury/symptoms-causes/syc-20378557,Traumatic brain injury - Symptoms and causes - Mayo Clinic
Should you confess to your lawyer?,What is the average personal injury settlement in California?,"You should be honest with your lawyer     Telling your lawyer the truth and disclosing important facts that can affect your case is important. This is especially true in criminal cases. If you withhold information from your lawyer, it can jeopardize your case. Aug 22, 2022","https://rohanlawpc.com/attorney-client-privilege/#:~:text=You%20should%20be%20honest%20with,it%20can%20jeopardize%20your%20case.",The Attorney-client Privilege: Understand what it is and how can ...
Why do lawyers ignore you?,What is the average personal injury settlement in California?,"There's bad news your attorney doesn't want to deliver. If your attorney is not experienced or efficient, they may have missed a deadline or made another mistake and aren't willing to confess their error. There could also be some bad news that is entirely outside of the attorney's control. Mar 29, 2021","https://www.statesman.com/story/sponsor-story/thomas-henry/2021/03/29/what-do-if-your-attorney-ignoring-you/4781660001/#:~:text=There's%20bad%20news%20your%20attorney,outside%20of%20the%20attorney's%20control.",What to do if your attorney is ignoring you - Austin American-Statesman
What are three problems defense attorneys face?,How much is pain and suffering worth in California?,"Despite the potential for high pay and job autonomy, defense lawyers face a number of challenges in their roles, including negative public perception, demanding clients, overwhelming evidence, time demands and stress.","https://work.chron.com/challenges-defense-attorney-careers-23113.html#:~:text=Despite%20the%20potential%20for%20high,evidence%2C%20time%20demands%20and%20stress.",The Challenges of Defense Attorney Careers - Work - Chron.com
